name,is_folder,parent_path,full_path,absolute_path,size_bytes,created,modified,modified_epoch,created_epoch,days_since_modified
MCCB Box.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\MCCB Box.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\MCCB Box.jpg,430993,2025-08-18T13:28:11.457886,2023-11-02T22:24:57,1698978297.0,1755538091.4578855,664
1684920125124-20.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-20.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-20.jpg,290930,2025-08-18T13:28:11.568423,2023-11-02T22:24:58,1698978298.0,1755538091.5684228,664
1684920125124-21.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-21.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-21.jpg,652843,2025-08-18T13:28:11.435070,2023-11-02T22:24:58,1698978298.0,1755538091.4350698,664
1684920125124-22.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-22.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-22.jpg,834694,2025-08-18T13:28:11.531696,2023-11-02T22:24:58,1698978298.0,1755538091.531696,664
1684920125124-23.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-23.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-23.jpg,841634,2025-08-18T13:28:11.522165,2023-11-02T22:24:58,1698978298.0,1755538091.5221653,664
1684920125124-24.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-24.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-24.jpg,508825,2025-08-18T13:28:11.514322,2023-11-02T22:24:58,1698978298.0,1755538091.5143223,664
1684920125124-25.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-25.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-25.jpg,434719,2025-08-18T13:28:11.505672,2023-11-02T22:24:58,1698978298.0,1755538091.5056722,664
1684920125124-26.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-26.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-26.jpg,541349,2025-08-18T13:28:11.498663,2023-11-02T22:24:58,1698978298.0,1755538091.4986634,664
1684920125124-27.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-27.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-27.jpg,483520,2025-08-18T13:28:11.402479,2023-11-02T22:24:58,1698978298.0,1755538091.4024787,664
1684920125124-28.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-28.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-28.jpg,434108,2025-08-18T13:28:11.382948,2023-11-02T22:24:59,1698978299.0,1755538091.3829482,664
1684920125124-29.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-29.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-29.jpg,425976,2025-08-18T13:28:11.491663,2023-11-02T22:24:59,1698978299.0,1755538091.4916625,664
1684920125124-3.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-3.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-3.jpg,537290,2025-08-18T13:28:11.396474,2023-11-02T22:24:59,1698978299.0,1755538091.396474,664
1684920125124-4.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-4.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-4.jpg,541476,2025-08-18T13:28:11.485072,2023-11-02T22:24:59,1698978299.0,1755538091.485072,664
1684920125124-5.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-5.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-5.jpg,544167,2025-08-18T13:28:11.478554,2023-11-02T22:24:59,1698978299.0,1755538091.4785545,664
1684920125124-6.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-6.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-6.jpg,522054,2025-08-18T13:28:11.389466,2023-11-02T22:24:59,1698978299.0,1755538091.3894658,664
1684920125124-7.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-7.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-7.jpg,566052,2025-08-18T13:28:11.471550,2023-11-02T22:25:00,1698978300.0,1755538091.4715495,664
1684920125124-8.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-8.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-8.jpg,467901,2025-08-18T13:28:11.464050,2023-11-02T22:25:00,1698978300.0,1755538091.4640498,664
1684920125124-9.jpg,False,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic,07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-9.jpg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\07. Photo\01. Installation\01. ULTIUM CELLS_1ST\Completed installed Pic\1684920125124-9.jpg,305448,2025-08-18T13:28:11.373538,2023-11-02T22:25:00,1698978300.0,1755538091.3735385,664
Presentation of LS Busduct.mp4,False,08. Video,08. Video\Presentation of LS Busduct.mp4,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\08. Video\Presentation of LS Busduct.mp4,35233717,2025-08-18T13:28:12.141084,2023-11-09T16:44:37,1699566277.0,1755538092.1410844,658
200A Sample Video.MOV,False,08. Video,08. Video\200A Sample Video.MOV,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\08. Video\200A Sample Video.MOV,157666927,2025-08-18T13:28:12.161620,2023-11-09T16:44:47,1699566287.0,1755538092.16162,658
"LSCNS_Busduct_E,I-Series, CR-way Installation video_Korean.mp4",False,08. Video,"08. Video\LSCNS_Busduct_E,I-Series, CR-way Installation video_Korean.mp4","C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\08. Video\LSCNS_Busduct_E,I-Series, CR-way Installation video_Korean.mp4",571013887,2025-08-18T13:28:12.148831,2023-11-09T16:45:09,1699566309.0,1755538092.148831,658
2. NSPB_Catalog.pdf,False,01. Catalog\1. BUSWAY,01. Catalog\1. BUSWAY\2. NSPB_Catalog.pdf,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\01. Catalog\1. BUSWAY\2. NSPB_Catalog.pdf,8697863,2025-08-18T13:28:27.872152,2023-11-10T11:31:22,1699633882.0,1755538107.872152,657
3. CR-way_Catalog.pdf,False,01. Catalog\1. BUSWAY,01. Catalog\1. BUSWAY\3. CR-way_Catalog.pdf,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\01. Catalog\1. BUSWAY\3. CR-way_Catalog.pdf,6985940,2025-08-18T13:28:27.864639,2023-11-10T11:31:28,1699633888.0,1755538107.8646393,657
UL PH-BOX PH 10.dwg,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\02. PLUG IN BUSDUCT,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\02. PLUG IN BUSDUCT\UL PH-BOX PH 10.dwg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\02. PLUG IN BUSDUCT\UL PH-BOX PH 10.dwg,337694,2025-08-18T13:28:25.944140,2023-11-13T11:12:44,1699891964.0,1755538105.9441404,654
UL PH-BOX PH 10.dwl,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\02. PLUG IN BUSDUCT,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\02. PLUG IN BUSDUCT\UL PH-BOX PH 10.dwl,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\02. PLUG IN BUSDUCT\UL PH-BOX PH 10.dwl,66,2025-08-18T13:28:25.951807,2023-11-13T11:12:44,1699891964.0,1755538105.9518068,654
UL PH-BOX PH 10.dwl2,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\02. PLUG IN BUSDUCT,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\02. PLUG IN BUSDUCT\UL PH-BOX PH 10.dwl2,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\02. PLUG IN BUSDUCT\UL PH-BOX PH 10.dwl2,224,2025-08-18T13:28:25.948547,2023-11-13T11:12:44,1699891964.0,1755538105.9485474,654
"U-series 3W,4W,4WHE 엔드클로져 표준도면 (21.05.21) Rev.2.dwg",False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\11. END CLOSURE,"04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\11. END CLOSURE\U-series 3W,4W,4WHE 엔드클로져 표준도면 (21.05.21) Rev.2.dwg","C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\11. END CLOSURE\U-series 3W,4W,4WHE 엔드클로져 표준도면 (21.05.21) Rev.2.dwg",305998,2025-08-18T13:28:25.868421,2023-11-13T11:12:49,1699891969.0,1755538105.8684206,654
U-FLANGE END_4W4H_210512.dwg,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W\U-FLANGE END_4W4H_210512.dwg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W\U-FLANGE END_4W4H_210512.dwg,3366663,2025-08-18T13:28:25.676543,2023-11-13T11:12:52,1699891972.0,1755538105.6765428,654
U-FLANGE END_4W4H_220110.DWG,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W\U-FLANGE END_4W4H_220110.DWG,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W\U-FLANGE END_4W4H_220110.DWG,3414478,2025-08-18T13:28:25.672023,2023-11-13T11:12:52,1699891972.0,1755538105.672023,654
U-FLANGE END_4W4H_211006.dwg,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W\U-FLANGE END_4W4H_211006.dwg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W\U-FLANGE END_4W4H_211006.dwg,3342618,2025-08-18T13:28:25.668027,2023-11-13T11:12:53,1699891973.0,1755538105.6680267,654
익스.PNG,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\09. EXPANSION JOINT,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\09. EXPANSION JOINT\익스.PNG,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\09. EXPANSION JOINT\익스.PNG,36402,2025-08-18T13:28:26.234142,2023-11-13T11:12:53,1699891973.0,1755538106.2341416,654
U-FLANGE END_4W4H_220224.dwg,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W\U-FLANGE END_4W4H_220224.dwg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\4W\U-FLANGE END_4W4H_220224.dwg,3354149,2025-08-18T13:28:25.663510,2023-11-13T11:12:54,1699891974.0,1755538105.6635103,654
UL_익스펜션_홀위치변경_230210.dwg,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\09. EXPANSION JOINT,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\09. EXPANSION JOINT\UL_익스펜션_홀위치변경_230210.dwg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\09. EXPANSION JOINT\UL_익스펜션_홀위치변경_230210.dwg,619076,2025-08-18T13:28:26.243660,2023-11-13T11:12:54,1699891974.0,1755538106.2436597,654
플렉시블도체.pdf,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\09. EXPANSION JOINT,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\09. EXPANSION JOINT\플렉시블도체.pdf,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\09. EXPANSION JOINT\플렉시블도체.pdf,156470,2025-08-18T13:28:26.225141,2023-11-13T11:12:54,1699891974.0,1755538106.2251406,654
U-FLANGE END_5WGE_210513.dwg,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_210513.dwg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_210513.dwg,1944903,2025-08-18T13:28:25.749355,2023-11-13T11:12:55,1699891975.0,1755538105.7493546,654
U-FLANGE END_5WGE_211007.bak,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_211007.bak,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_211007.bak,1981767,2025-08-18T13:28:25.719580,2023-11-13T11:12:55,1699891975.0,1755538105.71958,654
U-FLANGE END_5WGE_211007.dwg,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_211007.dwg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_211007.dwg,1983303,2025-08-18T13:28:25.742066,2023-11-13T11:12:55,1699891975.0,1755538105.7420661,654
U-FLANGE END_5WGE_220110.bak,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_220110.bak,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_220110.bak,2038343,2025-08-18T13:28:25.745350,2023-11-13T11:12:57,1699891977.0,1755538105.74535,654
U-FLANGE END_5WGE_220224.bak,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_220224.bak,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_220224.bak,1994567,2025-08-18T13:28:25.734067,2023-11-13T11:12:57,1699891977.0,1755538105.7340667,654
U-FLANGE END_5WGE_220110.dwg,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_220110.dwg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_220110.dwg,2046023,2025-08-18T13:28:25.738069,2023-11-13T11:12:58,1699891978.0,1755538105.7380688,654
U-FLANGE END_5WGE_220224.dwg,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_220224.dwg,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_220224.dwg,1995591,2025-08-18T13:28:25.731066,2023-11-13T11:12:59,1699891979.0,1755538105.731066,654
U-FLANGE END_5WGE_220314.bak,False,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W,04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_220314.bak,C:\Users\EKim\LS Cable\LSCUS Busway Division - General\06. LS Busway Library\04. Technical Information\TYPICAL DRAWING\Ex-Way(UL)\03. FLANGE END\5W\U-FLANGE END_5WGE_220314.bak,2018631,2025-08-18T13:28:25.728069,2023-11-13T11:12:59,1699891979.0,1755538105.7280688,654
